时间t(s),浮子垂荡位移zf(m),浮子垂荡速度dzf/dt(m/s),浮子纵摇角位移θf(rad),浮子纵摇角速度dθf/dt(rad/s),振子垂荡位移zo(m),振子垂荡速度dzo/dt(m/s),振子纵摇角位移θo(rad),振子纵摇角速度dθo/dt(rad/s)
79.4,-0.358423598538,0.767985733684,0.0228431456386,-0.101889594084,-0.401554588116,0.822572444298,0.023663274025,-0.105302495254
79.6,-0.186952787234,0.929674200109,0.0012418532671,-0.111715074584,-0.216597456644,1.00879540881,0.00134753793479,-0.115366786975
79.8,0.00613447111624,0.982123393672,-0.0208740288902,-0.10707143051,-0.00594701414197,1.07682888445,-0.0214831788385,-0.110493006753
80,0.198215451044,0.919801657908,-0.0406923206488,-0.0890621810214,0.205641722323,1.01799616602,-0.0419279194379,-0.0918453812754
80.2,0.366888525321,0.750392611791,-0.0557791720665,-0.0602908732043,0.393203263924,0.838936060191,-0.0574820445663,-0.062143006442
80.4,0.492536931438,0.493786431588,-0.0643315571657,-0.0243812358586,0.534591119334,0.560903277918,-0.0662974799915,-0.0251431982954
80.6,0.560564866899,0.179830709814,-0.0653343726728,0.0144822758979,0.613159728056,0.217058678553,-0.0673384172808,0.0148664457193
80.8,0.563071423649,-0.155007727419,-0.0586326365968,0.051940961643,0.619747184808,-0.151704485351,-0.0604450667552,0.05346876018
81,0.499770682151,-0.471780045678,-0.044933322629,0.0837846054696,0.553731872098,-0.501741231104,-0.0463301112891,0.0863957647777
81.2,0.378041225377,-0.733537448124,-0.0257453086321,0.106256640777,0.423062456472,-0.791848862524,-0.0265250935843,0.10977116143
81.4,0.212089830138,-0.909616193615,-0.00325582897217,0.116390242028,0.243272062256,-0.988144176784,-0.00327145736795,0.120438415985
81.6,0.0213210401001,-0.979217806577,0.0198650641583,0.112390222858,0.0355932274584,-1.06808550528,0.0206672859978,0.116416915928
81.8,-0.171905585582,-0.933899961171,0.0407379097108,0.0940171758291,-0.175599388864,-1.02308428164,0.0422903371745,0.0973886958323
82,-0.344885374075,-0.778722682583,0.0566160237666,0.0628695895509,-0.365689421693,-0.859276093109,0.0587296031179,0.065031678998
82.2,-0.477258027252,-0.531873230073,0.0652623729481,0.0224250700004,-0.512679398348,-0.596378581183,0.0676564818295,0.0230321980281
82.4,-0.55346041761,-0.222667729114,0.0653001756368,-0.0222778630071,-0.599660270174,-0.265018195369,0.0676511608146,-0.0233081073645
82.6,-0.564621761537,0.111989383205,0.0564606557481,-0.06534294822,-0.616645880493,0.0968408415255,0.0584536606679,-0.0678478294301
82.8,-0.509627336662,0.432280091053,0.039660476847,-0.100983269739,-0.561648430724,0.447858380248,0.0410328005353,-0.104615885084
83,-0.395194068637,0.700534626368,0.0168796032057,-0.124501891356,-0.440938831154,0.747505235977,0.017450357752,-0.128802315022
83.2,-0.234968586952,0.885806611896,-0.0091348857519,-0.133011438532,-0.268446363162,0.960474561084,-0.00944847241386,-0.137467449162
83.4,-0.0478177876053,0.967293482451,-0.0352675856826,-0.125727237461,-0.0642711726535,1.06105862065,-0.0364449676669,-0.129826790325
83.6,0.144424029013,0.936339769716,-0.0584488834658,-0.103842449591,0.147617256771,1.03675942989,-0.0603719541831,-0.107132712147
83.8,0.319470075205,0.797076152228,-0.0760133620138,-0.0701250667486,0.342250204558,0.890229372733,-0.0784846551551,-0.0722743143655
84,0.457097942337,0.565815249837,-0.0859645639209,-0.0284118527203,0.496701800691,0.639015870254,-0.0887354383558,-0.0292406732905
84.2,0.541426420422,0.269261119167,-0.0871399260041,0.0168674442307,0.592865027544,0.313222580917,-0.0899393430439,0.017412360784
84.4,0.562720226774,-0.0584012597629,-0.0792892351495,0.0610753270763,0.619596313451,-0.0483555187125,-0.0818432150415,0.0629787832292
84.6,0.518516781254,-0.379322433006,-0.0630847880072,0.099670630764,0.573989558782,-0.402969830371,-0.0651269038811,0.102869306244
84.8,0.413931825402,-0.656301566851,-0.0400744357369,0.128486896316,0.461662653155,-0.708972554226,-0.041359951579,0.132812221096
85,0.261096638833,-0.857065842997,-0.0125759432857,0.144050394042,0.296040993258,-0.930714731183,-0.012912152632,0.149137825443
85.2,0.0777866158936,-0.957999398992,0.0164995671368,0.143972560655,0.096717874874,-1.04278905564,0.0172095682141,0.149233401623
85.4,-0.114606826873,-0.946928292021,0.0439084221577,0.127389372417,-0.112920091982,-1.03303612915,0.0456278582703,0.132099213951
85.6,-0.293544781066,-0.824705255591,0.0664200516372,0.095348518588,-0.30849825707,-0.903772358959,0.0689673932812,0.0988139693547
85.8,-0.437990046904,-0.605400178457,0.0812224441496,0.0509927144875,-0.467504848033,-0.671025379354,0.0842942967442,0.0527103839764
86,-0.53093972259,-0.314917798493,0.0863306226718,-0.000615771805866,-0.571812152853,-0.362098163663,0.0895502130364,-0.000867776547715
86.2,-0.561516700809,0.0120215497631,0.0809162543821,-0.0531114174996,-0.609601819316,-0.0121764049252,0.0838923322548,-0.0552593320754
86.4,-0.52631094482,0.33628790727,0.0654740408465,-0.0998151737398,-0.576574268421,0.339355891546,0.0678561869768,-0.103536047567
86.6,-0.429753873282,0.619460117482,0.0417713882077,-0.134861261611,-0.476415911831,0.652656293369,0.0432919818,-0.139665104129
86.8,-0.283476730881,0.828703320097,0.0125858820091,-0.154139722833,-0.320501176726,0.891373000785,0.0130846844158,-0.15945586229
87,-0.10479205999,0.9405473771,-0.018705111348,-0.155804779254,-0.126774468566,1.02686849818,-0.0192719625095,-0.161049800965
87.2,0.0854317251657,0.943153660068,-0.0485862493249,-0.140287585057,0.0822031396874,1.04220813394,-0.0501492721663,-0.144920748436
87.4,0.265200494084,0.837132446135,-0.0738278837145,-0.109932037551,0.281898240178,0.934901396018,-0.0762185839019,-0.113513895338
87.6,0.413863760158,0.63515492734,-0.091815489698,-0.0684495746777,0.448795508471,0.717525873275,-0.0947919220868,-0.0706902050469
87.8,0.514399236548,0.360503981054,-0.100766831474,-0.0203650676629,0.563280434197,0.416063753395,-0.104044629371,-0.0211252019173
88,0.555304327715,0.0445980534024,-0.0998464053953,0.0294464411994,0.61199847626,0.0664464608198,-0.103124384904,0.0302063137597
88.2,0.531896641298,-0.276411057314,-0.0891986940422,0.0761106878199,0.589405567019,-0.289955847862,-0.092173336443,0.0783779337468
88.4,0.44686450097,-0.565668808412,-0.0699194669569,0.115033217945,0.498365635284,-0.611263024444,-0.0722961117199,0.118720997534
88.6,0.309987193213,-0.789801812036,-0.0439725765292,0.142177777042,0.349760711902,-0.859961051728,-0.0454886322313,0.147035382222
88.8,0.137047372019,-0.922728340934,-0.0140457239892,0.154405345831,0.161165468787,-1.00730863357,-0.0145118658522,0.159945772603
89,-0.0519436285154,-0.948659011028,0.0166691848771,0.14988540704,-0.0452724621429,-1.03678107861,0.0173229230605,0.155418073613
89.2,-0.235015390144,-0.864011682879,0.0447807158374,0.128518654061,-0.24549714784,-0.945984114244,0.0464770263425,0.13329042865
89.4,-0.390768425139,-0.678077023483,0.0670780352602,0.0922433339522,-0.41640091819,-0.746620049068,0.0695972825254,0.0956104114253
89.6,-0.500899998045,-0.412284559172,0.0809473322333,0.0450654900307,-0.5384783196,-0.462552021693,0.0839629745656,0.0466169402092
89.8,-0.552431303589,-0.0979365698277,0.0847552876525,-0.00731544428448,-0.597948051614,-0.126549452212,0.0878865595086,-0.00770838576913
90,-0.539329813059,0.227538301461,0.0781143829958,-0.0583038799954,-0.588159375007,0.223489039566,0.080982482552,-0.0604984874187
90.2,-0.463266414006,0.525383287266,0.0619573070113,-0.101481465515,-0.510239199607,0.548303630165,0.0642350693201,-0.105115403643
90.4,-0.333373309372,0.760549998739,0.0383921744574,-0.131672043743,-0.372994058473,0.810981554389,0.0398405357871,-0.136240544181
90.6,-0.165050272491,0.90603167906,0.0103712834728,-0.145698609764,-0.192060659324,0.980784249416,0.0108595184697,-0.150635908347
90.8,0.0219647222411,0.94581132784,-0.0187451548786,-0.142665084735,0.011715956719,1.0369764797,-0.0192344990763,-0.147415010258
91,0.205955970847,0.876232296961,-0.0456349158235,-0.123789766888,0.214616452366,0.971963762212,-0.0470141960684,-0.127867331409
91.2,0.36572057148,0.705973239831,-0.067394445407,-0.0919519283069,0.392859411729,0.792793903534,-0.069490638883,-0.0949952794871
91.4,0.482935693907,0.454873322853,-0.081816013253,-0.0511381969715,0.525498514654,0.520471794126,-0.0843981759314,-0.0529294370069
91.6,0.544187895259,0.151741545954,-0.0875560419195,-0.00592443394324,0.59697165132,0.187242713266,-0.090362101189,-0.00636220037713
91.8,0.54247009149,-0.168754134847,-0.0842090633323,0.0389457863488,0.598954817684,-0.167519987855,-0.0869641348562,0.0398949243446
92,0.477980725211,-0.469902829886,-0.0723069988669,0.07889193023,0.531314303928,-0.502110050691,-0.0747349298747,0.0812028985587
92.2,0.358120701013,-0.717078999706,-0.0532574345445,0.109786029585,0.402080674072,-0.777392820384,-0.0550973980248,0.113316581934
92.4,0.196674858603,-0.881683421185,-0.0292230538305,0.128260213832,0.226468982658,-0.961367210143,-0.0302613119082,0.132671485104
92.6,0.0122644861917,-0.944421117556,-0.00293477107337,0.13206315726,0.0250574401105,-1.03294050659,-0.0030470581449,0.136805955298
92.8,-0.173759150779,-0.897568300416,0.0225696682263,0.120438997685,-0.178668838771,-0.984417652345,0.0233836829084,0.12484615901
93,-0.339755503094,-0.746022045897,0.0442780350962,0.0944381503176,-0.361104364104,-0.822256523886,0.045886280271,0.0978794716365
93.2,-0.466312428901,-0.507001011692,0.0595803460036,0.0570267189076,-0.501271154133,-0.56593888768,0.0617403366337,0.0590462346889
